UserId,AttractionType,AvgRating,Visits
1649,Beaches,3.0,1
1649,Nature & Wildlife Areas,4.0,1
1649,Points of Interest & Landmarks,5.0,2
1659,Points of Interest & Landmarks,5.0,1
1661,Water Parks,3.0,1
1664,Beaches,4.0,1
1665,Beaches,5.0,1
1666,Nature & Wildlife Areas,4.333333333333333,3
1666,Religious Sites,5.0,2
1667,Beaches,3.0,1
1672,Beaches,3.0,1
1676,Beaches,4.0,2
1676,Religious Sites,4.5,2
1676,Water Parks,4.0,1
1678,Nature & Wildlife Areas,5.0,1
1684,Beaches,4.0,1
1684,Nature & Wildlife Areas,4.0,1
1684,Religious Sites,3.0,1
1689,Beaches,5.0,1
1692,Religious Sites,5.0,1
1697,Nature & Wildlife Areas,4.0,1
1698,Nature & Wildlife Areas,4.0,1
1698,Religious Sites,4.0,2
1700,Nature & Wildlife Areas,5.0,1
1701,Nature & Wildlife Areas,5.0,1
1701,Waterfalls,5.0,1
1702,Beaches,4.0,1
1707,Nature & Wildlife Areas,4.0,1
1709,Beaches,1.0,2
1709,Nature & Wildlife Areas,1.0,1
1709,Points of Interest & Landmarks,5.0,2
1710,Nature & Wildlife Areas,5.0,1
1711,Beaches,3.0,1
1713,Waterfalls,3.0,1
1715,Water Parks,4.0,1
1720,Religious Sites,5.0,1
1720,Waterfalls,1.0,1
1723,Nature & Wildlife Areas,5.0,1
1724,Beaches,4.0,1
1724,Water Parks,5.0,1
1725,Water Parks,4.0,1
1728,Beaches,4.0,1
1729,Beaches,3.6666666666666665,3
1729,Nature & Wildlife Areas,4.5,2
1729,Water Parks,5.0,1
1737,Nature & Wildlife Areas,5.0,1
1738,Beaches,4.0,1
1747,Beaches,4.0,1
1747,Nature & Wildlife Areas,5.0,2
1748,Nature & Wildlife Areas,4.0,1
1748,Points of Interest & Landmarks,4.0,1
1748,Religious Sites,1.0,1
1754,Nature & Wildlife Areas,3.0,1
1754,Points of Interest & Landmarks,1.0,1
1754,Water Parks,4.0,1
1755,Beaches,4.0,1
1757,Points of Interest & Landmarks,5.0,1
1757,Religious Sites,5.0,1
1757,Water Parks,5.0,1
1760,Nature & Wildlife Areas,5.0,1
1763,Nature & Wildlife Areas,5.0,1
1766,Points of Interest & Landmarks,4.0,1
1771,Nature & Wildlife Areas,5.0,1
1780,Beaches,4.0,1
1792,Nature & Wildlife Areas,4.0,1
1798,Religious Sites,4.0,1
1803,Beaches,3.0,1
1810,Beaches,5.0,1
1810,Nature & Wildlife Areas,5.0,2
1810,Points of Interest & Landmarks,4.0,1
1810,Religious Sites,4.0,1
1813,Nature & Wildlife Areas,1.0,1
1813,Points of Interest & Landmarks,5.0,1
1817,Beaches,3.0,1
1826,Water Parks,4.0,1
1827,Beaches,5.0,1
1827,Nature & Wildlife Areas,4.0,1
1827,Points of Interest & Landmarks,4.0,1
1829,Water Parks,5.0,1
1830,Points of Interest & Landmarks,5.0,1
1833,Water Parks,5.0,1
1835,Beaches,5.0,1
1835,Religious Sites,5.0,1
1839,Religious Sites,4.0,1
1842,Nature & Wildlife Areas,4.0,1
1844,Religious Sites,5.0,2
1845,Beaches,5.0,1
1845,Nature & Wildlife Areas,5.0,1
1845,Points of Interest & Landmarks,5.0,1
1845,Water Parks,5.0,1
1847,Water Parks,5.0,1
1850,Beaches,3.0,1
1853,Religious Sites,5.0,1
1867,Nature & Wildlife Areas,4.0,1
1869,Points of Interest & Landmarks,5.0,1
1871,Nature & Wildlife Areas,5.0,1
1873,Nature & Wildlife Areas,4.0,1
1873,Points of Interest & Landmarks,5.0,1
1878,Nature & Wildlife Areas,4.0,1
1878,Points of Interest & Landmarks,4.0,1
1878,Religious Sites,4.0,1
1879,Nature & Wildlife Areas,4.0,1
1886,Beaches,2.0,1
1888,Nature & Wildlife Areas,5.0,1
1889,Nature & Wildlife Areas,4.0,1
1891,Nature & Wildlife Areas,5.0,1
1891,Points of Interest & Landmarks,5.0,1
1891,Religious Sites,5.0,1
1891,Water Parks,5.0,1
1896,Beaches,5.0,1
1898,Beaches,4.0,1
1900,Nature & Wildlife Areas,5.0,2
1900,Religious Sites,2.0,1
1900,Water Parks,5.0,1
1900,Waterfalls,5.0,1
1905,Water Parks,5.0,1
1909,Points of Interest & Landmarks,2.0,1
1914,Nature & Wildlife Areas,4.0,1
1917,Nature & Wildlife Areas,4.0,1
1920,Nature & Wildlife Areas,5.0,1
1921,Nature & Wildlife Areas,4.0,1
1928,Water Parks,5.0,1
1929,Beaches,4.0,1
1932,Points of Interest & Landmarks,5.0,2
1936,Water Parks,5.0,1
1940,Water Parks,5.0,1
1941,Beaches,3.3333333333333335,6
1941,Nature & Wildlife Areas,3.6666666666666665,3
1941,Points of Interest & Landmarks,4.5,2
1941,Religious Sites,3.0,1
1941,Water Parks,4.833333333333333,6
1943,Points of Interest & Landmarks,5.0,1
1945,Nature & Wildlife Areas,4.0,2
1948,Beaches,4.5,2
1948,Water Parks,4.0,1
1952,Nature & Wildlife Areas,5.0,1
1953,Nature & Wildlife Areas,4.0,2
1953,Points of Interest & Landmarks,5.0,1
1962,Points of Interest & Landmarks,5.0,1
1963,Water Parks,4.0,1
1965,Nature & Wildlife Areas,4.0,1
1968,Beaches,4.5,2
1972,Beaches,5.0,1
1976,Religious Sites,4.0,1
1986,Ancient Ruins,4.0,3
1986,Nature & Wildlife Areas,3.0,1
1989,Water Parks,5.0,1
1989,Waterfalls,3.0,1
1992,Beaches,2.0,1
1992,Nature & Wildlife Areas,3.0,1
1999,Nature & Wildlife Areas,3.0,1
2002,Beaches,3.0,1
2003,Beaches,5.0,1
2003,Religious Sites,4.0,1
2011,Beaches,4.0,2
2011,Points of Interest & Landmarks,3.0,1
2012,Religious Sites,5.0,1
2013,Points of Interest & Landmarks,4.0,1
2014,Beaches,5.0,1
2014,Waterfalls,5.0,1
2016,Beaches,5.0,1
2017,Waterfalls,3.0,1
2022,Nature & Wildlife Areas,4.0,1
2022,Points of Interest & Landmarks,3.0,1
2024,Beaches,4.0,1
2028,Water Parks,4.0,1
2029,Beaches,5.0,1
2032,Water Parks,5.0,1
2033,Beaches,4.0,1
2033,Nature & Wildlife Areas,4.0,1
2035,Beaches,4.0,1
2035,Water Parks,4.0,1
2039,Nature & Wildlife Areas,4.0,1
2039,Points of Interest & Landmarks,5.0,1
2039,Waterfalls,4.0,1
2041,Water Parks,5.0,1
2046,Nature & Wildlife Areas,5.0,1
2047,Water Parks,5.0,2
2049,Nature & Wildlife Areas,5.0,2
2054,Beaches,5.0,1
2054,Nature & Wildlife Areas,4.0,1
2054,Religious Sites,4.0,1
2055,Nature & Wildlife Areas,5.0,1
2056,Points of Interest & Landmarks,4.0,1
2056,Religious Sites,5.0,1
2061,Beaches,3.0,1
2061,Points of Interest & Landmarks,4.0,1
2063,Points of Interest & Landmarks,2.0,1
2066,Nature & Wildlife Areas,5.0,1
2069,Beaches,5.0,1
2071,Nature & Wildlife Areas,4.0,1
2074,Nature & Wildlife Areas,3.0,1
2082,Beaches,4.0,1
2082,Waterfalls,4.0,1
2086,Beaches,3.0,1
2089,Water Parks,5.0,1
2094,Nature & Wildlife Areas,5.0,1
2097,Nature & Wildlife Areas,5.0,1
2097,Waterfalls,4.0,1
2102,Nature & Wildlife Areas,3.0,1
2105,Nature & Wildlife Areas,5.0,1
2107,Water Parks,5.0,1
2108,Nature & Wildlife Areas,4.5,2
2108,Water Parks,5.0,1
2110,Beaches,5.0,2
2110,Points of Interest & Landmarks,4.0,1
2113,Religious Sites,1.0,1
2116,Speciality Museums,5.0,1
2118,Beaches,4.0,2
2119,Points of Interest & Landmarks,4.0,1
2121,Water Parks,4.0,1
2125,Nature & Wildlife Areas,4.0,1
2126,Points of Interest & Landmarks,4.0,1
2129,Points of Interest & Landmarks,5.0,1
2129,Religious Sites,5.0,1
2130,Water Parks,5.0,1
2131,Beaches,2.5,2
2131,Religious Sites,3.0,1
2138,Beaches,3.0,1
2139,Water Parks,4.5,2
2149,Nature & Wildlife Areas,4.0,1
2155,Nature & Wildlife Areas,5.0,1
2155,Religious Sites,5.0,1
2157,Beaches,3.0,1
2158,Beaches,3.0,1
2159,Water Parks,4.0,1
2163,Nature & Wildlife Areas,5.0,1
2163,Points of Interest & Landmarks,4.0,1
2163,Religious Sites,4.0,1
2171,Beaches,5.0,1
2179,Beaches,5.0,1
2184,Nature & Wildlife Areas,5.0,1
2197,Religious Sites,4.5,2
2198,Nature & Wildlife Areas,2.0,2
2199,Beaches,5.0,1
2206,Nature & Wildlife Areas,4.0,1
2210,Points of Interest & Landmarks,5.0,1
2212,Beaches,5.0,1
2218,Religious Sites,2.0,1
2218,Water Parks,5.0,1
2221,Volcanos,2.6,5
2223,Beaches,4.0,1
2227,Points of Interest & Landmarks,4.0,1
2228,Beaches,5.0,1
2228,Nature & Wildlife Areas,5.0,1
2228,Religious Sites,4.0,1
2236,Religious Sites,5.0,2
2237,Nature & Wildlife Areas,4.0,1
2240,Beaches,5.0,1
2240,Nature & Wildlife Areas,5.0,1
2243,Beaches,5.0,1
2250,Beaches,4.0,1
2251,Nature & Wildlife Areas,5.0,1
2252,Water Parks,5.0,1
2253,Religious Sites,4.0,1
2256,Beaches,5.0,1
2256,Nature & Wildlife Areas,5.0,1
2256,Water Parks,5.0,1
2259,Beaches,4.0,1
2259,Nature & Wildlife Areas,4.0,1
2259,Points of Interest & Landmarks,5.0,1
2263,Nature & Wildlife Areas,4.0,1
2263,Points of Interest & Landmarks,4.0,1
2264,Nature & Wildlife Areas,5.0,1
2267,Nature & Wildlife Areas,5.0,1
2267,Religious Sites,5.0,1
2268,Beaches,5.0,1
2273,Beaches,4.0,1
2277,Nature & Wildlife Areas,4.0,1
2277,Water Parks,5.0,1
2277,Waterfalls,3.0,1
2279,Waterfalls,3.0,1
2281,Nature & Wildlife Areas,5.0,1
2281,Religious Sites,4.0,1
2283,Points of Interest & Landmarks,5.0,1
2289,Beaches,4.0,1
2294,Beaches,4.0,1
2298,Religious Sites,5.0,1
2298,Waterfalls,5.0,1
2303,Beaches,3.0,1
2303,Nature & Wildlife Areas,4.0,1
2304,Beaches,2.0,1
2304,Points of Interest & Landmarks,5.0,1
2304,Religious Sites,5.0,1
2307,Beaches,4.0,1
2307,Nature & Wildlife Areas,4.0,1
2308,Points of Interest & Landmarks,5.0,1
2309,Beaches,5.0,1
2317,Beaches,5.0,1
2317,Nature & Wildlife Areas,5.0,1
2318,Nature & Wildlife Areas,5.0,2
2322,Nature & Wildlife Areas,4.0,2
2324,Beaches,4.666666666666667,3
2324,Nature & Wildlife Areas,4.0,1
2324,Points of Interest & Landmarks,4.0,1
2326,Religious Sites,5.0,1
2331,Beaches,4.0,1
2336,Beaches,3.0,1
2336,Water Parks,5.0,1
2338,Religious Sites,5.0,1
2339,Water Parks,4.0,1
2347,Water Parks,5.0,1
2356,Nature & Wildlife Areas,3.0,1
2356,Religious Sites,4.0,1
2357,Water Parks,4.0,1
2358,Religious Sites,5.0,1
2373,Water Parks,5.0,1
2374,Points of Interest & Landmarks,5.0,1
2377,Beaches,4.0,1
2379,Water Parks,5.0,2
2382,Religious Sites,4.0,1
2384,Nature & Wildlife Areas,5.0,2
2387,Beaches,5.0,1
2389,Nature & Wildlife Areas,5.0,1
2389,Points of Interest & Landmarks,5.0,1
2390,Nature & Wildlife Areas,5.0,1
2393,Water Parks,5.0,1
2395,Beaches,5.0,1
2401,Nature & Wildlife Areas,5.0,1
2405,Points of Interest & Landmarks,5.0,1
2406,Points of Interest & Landmarks,4.0,1
2414,Waterfalls,3.0,1
2418,Beaches,3.0,1
2422,Nature & Wildlife Areas,4.0,1
2422,Points of Interest & Landmarks,4.0,1
2422,Water Parks,5.0,1
2424,Nature & Wildlife Areas,3.0,1
2425,Beaches,5.0,1
2435,Religious Sites,5.0,1
2436,Religious Sites,5.0,1
2438,Beaches,3.6666666666666665,3
2438,Nature & Wildlife Areas,3.0,1
2438,Points of Interest & Landmarks,3.0,2
2438,Religious Sites,4.0,1
2448,Nature & Wildlife Areas,4.5,2
2448,Water Parks,5.0,1
2449,Nature & Wildlife Areas,4.0,1
2449,Points of Interest & Landmarks,5.0,1
2463,Beaches,5.0,1
2476,Waterfalls,4.0,1
2478,Waterfalls,5.0,1
2480,Nature & Wildlife Areas,4.0,1
2480,Religious Sites,2.0,1
2481,Beaches,3.0,1
2482,Nature & Wildlife Areas,4.0,1
2485,Religious Sites,5.0,1
2487,Beaches,3.0,1
2487,Water Parks,5.0,1
2489,Religious Sites,5.0,1
2491,Water Parks,4.0,1
2493,Religious Sites,4.0,1
2494,Beaches,3.0,1
2494,Nature & Wildlife Areas,4.166666666666667,6
2494,Points of Interest & Landmarks,3.0,1
2494,Waterfalls,2.0,1
2498,Nature & Wildlife Areas,5.0,1
2500,Nature & Wildlife Areas,5.0,1
2500,Points of Interest & Landmarks,3.0,1
2500,Religious Sites,5.0,1
2503,Nature & Wildlife Areas,4.5,2
2507,Beaches,5.0,1
2510,Historic Sites,5.0,2
2510,Points of Interest & Landmarks,5.0,1
2511,Beaches,4.5,2
2511,Nature & Wildlife Areas,2.5,2
2512,Nature & Wildlife Areas,4.0,1
2517,Historic Sites,3.0,1
2517,Water Parks,3.0,1
2518,Religious Sites,5.0,1
2519,Nature & Wildlife Areas,4.0,1
2519,Waterfalls,4.0,1
2526,Nature & Wildlife Areas,4.0,3
2526,Points of Interest & Landmarks,3.0,1
2526,Waterfalls,5.0,1
2532,Points of Interest & Landmarks,4.0,1
2535,Nature & Wildlife Areas,4.0,1
2538,Points of Interest & Landmarks,1.0,1
2542,Beaches,4.0,1
2542,Water Parks,5.0,1
2543,Beaches,4.0,1
2547,Nature & Wildlife Areas,5.0,1
2547,Points of Interest & Landmarks,3.0,1
2552,Nature & Wildlife Areas,1.0,1
2553,Religious Sites,5.0,1
2565,Religious Sites,5.0,1
2569,Nature & Wildlife Areas,4.0,1
2570,Nature & Wildlife Areas,1.0,1
2573,Beaches,2.0,1
2579,Nature & Wildlife Areas,5.0,1
2579,Points of Interest & Landmarks,4.0,1
2580,Beaches,4.0,1
2584,Ancient Ruins,4.0,1
2585,Points of Interest & Landmarks,5.0,1
2586,National Parks,5.0,1
2589,Water Parks,5.0,1
2595,Nature & Wildlife Areas,5.0,2
2595,Points of Interest & Landmarks,5.0,1
2598,Beaches,3.0,1
2598,Religious Sites,4.0,1
2603,Points of Interest & Landmarks,5.0,1
2604,Nature & Wildlife Areas,4.0,1
2607,Beaches,4.0,1
2609,Nature & Wildlife Areas,5.0,1
2613,Nature & Wildlife Areas,5.0,1
2615,Water Parks,5.0,1
2616,Nature & Wildlife Areas,5.0,1
2618,Water Parks,4.0,1
2621,Points of Interest & Landmarks,5.0,1
2623,Nature & Wildlife Areas,3.0,1
2624,Religious Sites,5.0,1
2626,Nature & Wildlife Areas,4.0,1
2634,Beaches,3.0,1
2634,Nature & Wildlife Areas,5.0,2
2634,Points of Interest & Landmarks,4.0,1
2636,Beaches,5.0,1
2637,Beaches,2.0,1
2639,Religious Sites,5.0,1
2642,Historic Sites,3.0,1
2642,Nature & Wildlife Areas,5.0,1
2644,Beaches,5.0,1
2646,Nature & Wildlife Areas,5.0,1
2646,Points of Interest & Landmarks,5.0,1
2648,Neighborhoods,5.0,1
2650,Points of Interest & Landmarks,5.0,1
2658,Nature & Wildlife Areas,5.0,1
2666,Beaches,3.0,1
2666,Points of Interest & Landmarks,5.0,1
2666,Religious Sites,4.0,2
2667,Points of Interest & Landmarks,4.0,1
2674,Nature & Wildlife Areas,5.0,1
2674,Waterfalls,3.0,1
2675,Water Parks,5.0,1
2677,Nature & Wildlife Areas,3.0,1
2677,Waterfalls,4.5,2
2678,Nature & Wildlife Areas,4.0,2
2685,Beaches,3.0,1
2688,Beaches,4.0,1
2688,Points of Interest & Landmarks,5.0,2
2689,Religious Sites,5.0,1
2691,Nature & Wildlife Areas,5.0,1
2692,Beaches,4.0,1
2694,Beaches,4.0,1
2698,Nature & Wildlife Areas,5.0,2
2698,Points of Interest & Landmarks,2.0,1
2699,Beaches,4.0,1
2699,Religious Sites,4.0,2
2700,Nature & Wildlife Areas,4.0,2
2700,Water Parks,5.0,1
2705,Beaches,5.0,1
2705,Water Parks,5.0,1
2707,Beaches,4.0,1
2713,Nature & Wildlife Areas,5.0,1
2718,Beaches,5.0,1
2721,Nature & Wildlife Areas,5.0,1
2722,Nature & Wildlife Areas,5.0,1
2723,Water Parks,5.0,1
2725,Religious Sites,5.0,1
2726,Beaches,5.0,1
2733,Water Parks,4.0,1
2734,Nature & Wildlife Areas,5.0,1
2741,Nature & Wildlife Areas,4.0,2
2745,Points of Interest & Landmarks,4.0,1
2745,Religious Sites,4.5,2
2749,Beaches,1.0,1
2749,Nature & Wildlife Areas,4.0,1
2749,Religious Sites,5.0,1
2751,Beaches,5.0,1
2753,Water Parks,5.0,1
2756,Nature & Wildlife Areas,3.0,1
2761,Nature & Wildlife Areas,4.0,1
2764,Historic Sites,2.0,3
2776,Water Parks,5.0,2
2779,Beaches,5.0,1
2784,Beaches,4.0,1
2784,Water Parks,5.0,1
2787,Beaches,5.0,1
2790,Beaches,4.0,1
2794,Religious Sites,5.0,1
2797,Beaches,4.0,1
2800,Water Parks,5.0,1
2808,Nature & Wildlife Areas,5.0,1
2808,Points of Interest & Landmarks,4.0,1
2808,Water Parks,5.0,1
2815,Nature & Wildlife Areas,4.0,1
2815,Waterfalls,4.0,1
2817,Water Parks,5.0,1
2823,Nature & Wildlife Areas,4.0,1
2823,Points of Interest & Landmarks,3.0,1
2829,Nature & Wildlife Areas,4.0,1
2831,Beaches,5.0,1
2833,Beaches,5.0,1
2834,Nature & Wildlife Areas,5.0,1
2834,Water Parks,5.0,1
2846,Beaches,3.0,1
2846,Nature & Wildlife Areas,5.0,1
2854,Religious Sites,4.0,2
2854,Water Parks,5.0,1
2856,Nature & Wildlife Areas,5.0,1
2856,Waterfalls,5.0,1
2858,Religious Sites,4.0,1
2859,Nature & Wildlife Areas,4.0,1
2859,Religious Sites,2.0,1
2868,Nature & Wildlife Areas,3.5,2
2868,Points of Interest & Landmarks,5.0,1
2868,Religious Sites,4.25,4
2868,Waterfalls,4.0,1
2870,Nature & Wildlife Areas,4.0,2
2872,Beaches,2.0,1
2872,Nature & Wildlife Areas,5.0,2
2872,Religious Sites,5.0,2
2876,Nature & Wildlife Areas,4.0,2
2878,Points of Interest & Landmarks,5.0,1
2881,Beaches,3.0,1
2881,Nature & Wildlife Areas,2.0,1
2893,Nature & Wildlife Areas,5.0,2
2896,Beaches,4.0,1
2896,Nature & Wildlife Areas,4.0,1
2897,Beaches,3.0,1
2897,Water Parks,5.0,1
2903,Religious Sites,5.0,1
2907,Beaches,2.0,1
2907,Nature & Wildlife Areas,5.0,1
2909,Beaches,1.0,1
2909,Nature & Wildlife Areas,5.0,1
2923,Water Parks,4.0,1
2928,Nature & Wildlife Areas,4.0,1
2928,Points of Interest & Landmarks,4.0,1
2928,Waterfalls,3.0,1
2929,Nature & Wildlife Areas,5.0,1
2930,Beaches,4.0,1
2931,Nature & Wildlife Areas,5.0,1
2933,Religious Sites,4.0,1
2937,Nature & Wildlife Areas,3.0,1
2937,Points of Interest & Landmarks,3.0,1
2938,National Parks,5.0,1
2939,Beaches,4.0,1
2940,Nature & Wildlife Areas,3.0,1
2949,Nature & Wildlife Areas,4.0,1
2949,Points of Interest & Landmarks,3.0,3
2957,Beaches,5.0,1
2957,Nature & Wildlife Areas,5.0,1
2958,Beaches,5.0,1
2960,Beaches,4.0,3
2960,Religious Sites,5.0,1
2962,Religious Sites,5.0,1
2964,Water Parks,5.0,1
2966,Nature & Wildlife Areas,5.0,1
2967,Nature & Wildlife Areas,4.0,1
2970,Beaches,5.0,1
2970,Water Parks,5.0,2
2973,Flea & Street Markets,3.6,5
2975,Nature & Wildlife Areas,4.0,1
2976,Beaches,5.0,2
2979,Nature & Wildlife Areas,5.0,1
2984,Nature & Wildlife Areas,5.0,2
2984,Water Parks,5.0,1
2985,Beaches,5.0,1
2988,Religious Sites,4.0,1
2990,Nature & Wildlife Areas,5.0,1
2993,Beaches,4.0,1
2996,Nature & Wildlife Areas,5.0,2
2997,Religious Sites,5.0,1
2998,Beaches,4.0,1
2998,Nature & Wildlife Areas,5.0,2
2998,Water Parks,5.0,1
2999,Nature & Wildlife Areas,4.0,1
2999,Waterfalls,4.0,1
3000,Nature & Wildlife Areas,5.0,1
3003,Beaches,3.0,1
3004,Water Parks,3.0,1
3010,Points of Interest & Landmarks,4.0,1
3010,Water Parks,5.0,1
3011,Beaches,4.0,1
3011,Water Parks,5.0,1
3012,Water Parks,5.0,1
3018,Water Parks,5.0,1
3020,Points of Interest & Landmarks,4.0,1
3025,Nature & Wildlife Areas,5.0,1
3027,Points of Interest & Landmarks,1.0,1
3033,Religious Sites,5.0,1
3034,Water Parks,5.0,1
3035,Beaches,2.6666666666666665,3
3035,Nature & Wildlife Areas,4.0,1
3035,Points of Interest & Landmarks,4.0,1
3038,Nature & Wildlife Areas,4.0,1
3040,Religious Sites,1.0,1
3042,Nature & Wildlife Areas,4.0,1
3043,Water Parks,4.0,1
3048,Beaches,1.0,1
3049,Points of Interest & Landmarks,3.0,1
3049,Religious Sites,4.0,1
3056,Nature & Wildlife Areas,4.0,1
3061,Points of Interest & Landmarks,5.0,1
3062,Beaches,5.0,1
3062,Religious Sites,2.0,1
3064,Points of Interest & Landmarks,3.0,1
3067,Nature & Wildlife Areas,5.0,1
3070,Religious Sites,4.0,1
3071,Waterfalls,4.0,1
3074,Beaches,5.0,1
3077,Water Parks,5.0,1
3080,Nature & Wildlife Areas,4.0,1
3080,Water Parks,4.0,1
3082,Water Parks,5.0,1
3088,Nature & Wildlife Areas,5.0,1
3088,Waterfalls,4.0,1
3089,Water Parks,5.0,1
3093,Nature & Wildlife Areas,4.0,1
3100,Waterfalls,4.0,1
3101,Water Parks,3.0,1
3106,Water Parks,5.0,1
3107,Beaches,5.0,1
3108,Flea & Street Markets,3.0,1
3108,National Parks,5.0,1
3108,Religious Sites,5.0,1
3111,Beaches,5.0,2
3111,Points of Interest & Landmarks,4.0,1
3117,Beaches,4.0,1
3127,Beaches,4.0,1
3134,National Parks,4.0,1
3136,Water Parks,5.0,1
3142,Nature & Wildlife Areas,5.0,1
3143,Religious Sites,1.0,2
3146,Nature & Wildlife Areas,5.0,1
3146,Points of Interest & Landmarks,3.0,1
3147,Beaches,4.0,1
3148,Beaches,3.0,1
3150,Nature & Wildlife Areas,3.0,1
3150,Points of Interest & Landmarks,4.0,1
3150,Waterfalls,4.0,1
3158,Beaches,5.0,1
3159,Beaches,4.0,1
3161,Water Parks,5.0,1
3163,Water Parks,5.0,1
3164,National Parks,5.0,1
3165,Ancient Ruins,3.0,1
3165,Beaches,1.0,1
3170,Nature & Wildlife Areas,5.0,1
3174,Beaches,4.0,1
3181,Beaches,5.0,1
3182,Water Parks,5.0,1
3183,Beaches,3.0,2
3185,Points of Interest & Landmarks,4.0,1
3190,Beaches,2.0,1
3190,Nature & Wildlife Areas,4.0,1
3190,Points of Interest & Landmarks,4.0,1
3191,Nature & Wildlife Areas,2.5,2
3191,Points of Interest & Landmarks,4.0,1
3191,Religious Sites,3.5,2
3191,Water Parks,5.0,1
3198,Water Parks,5.0,1
3199,Points of Interest & Landmarks,3.0,1
3200,Beaches,5.0,1
3200,Nature & Wildlife Areas,5.0,1
3200,Points of Interest & Landmarks,5.0,1
3200,Religious Sites,5.0,2
3200,Waterfalls,5.0,1
3202,Nature & Wildlife Areas,4.0,1
3205,Nature & Wildlife Areas,4.5,2
3208,Religious Sites,5.0,1
3218,Historic Sites,3.0,1
3218,Nature & Wildlife Areas,3.0,1
3219,Water Parks,5.0,1
3222,Beaches,4.0,2
3222,Nature & Wildlife Areas,3.0,1
3222,Points of Interest & Landmarks,5.0,2
3222,Water Parks,5.0,1
3235,Beaches,5.0,1
3236,Points of Interest & Landmarks,3.0,1
3237,Beaches,4.0,1
3237,Nature & Wildlife Areas,5.0,1
3238,Nature & Wildlife Areas,4.0,1
3238,Points of Interest & Landmarks,4.0,1
3247,Nature & Wildlife Areas,4.0,1
3249,Beaches,5.0,1
3249,Water Parks,5.0,1
3251,Beaches,5.0,2
3252,Beaches,4.0,1
3254,Beaches,2.0,1
3254,Waterfalls,3.0,1
3255,Water Parks,4.0,1
3259,Beaches,2.0,1
3260,Nature & Wildlife Areas,4.0,1
3260,Water Parks,5.0,1
3265,Water Parks,5.0,1
3270,Beaches,4.0,2
3272,Beaches,4.0,1
3275,Water Parks,3.0,2
3282,Beaches,4.0,1
3282,Religious Sites,5.0,1
3283,Beaches,5.0,1
3296,Water Parks,5.0,1
3304,Points of Interest & Landmarks,5.0,1
3304,Water Parks,4.0,1
3307,Nature & Wildlife Areas,5.0,1
3310,Nature & Wildlife Areas,4.5,2
3315,Nature & Wildlife Areas,4.0,1
3319,Beaches,5.0,1
3320,Nature & Wildlife Areas,5.0,2
3322,Nature & Wildlife Areas,4.0,1
3326,Beaches,1.0,1
3326,Water Parks,3.0,1
3327,Points of Interest & Landmarks,4.0,1
3328,Beaches,4.666666666666667,3
3329,Nature & Wildlife Areas,5.0,1
3329,Water Parks,5.0,1
3332,Points of Interest & Landmarks,2.0,1
3334,Beaches,3.0,1
3339,Beaches,4.0,2
3339,Nature & Wildlife Areas,4.0,1
3339,Points of Interest & Landmarks,4.0,1
3339,Religious Sites,5.0,2
3339,Water Parks,4.0,1
3341,Nature & Wildlife Areas,4.0,1
3342,Beaches,3.0,1
3342,Historic Sites,5.0,1
3345,Beaches,3.0,1
3348,Water Parks,4.0,1
3353,Nature & Wildlife Areas,5.0,1
3353,Waterfalls,5.0,1
3358,Religious Sites,3.0,1
3361,Water Parks,5.0,1
3362,Religious Sites,5.0,1
3363,Points of Interest & Landmarks,4.0,1
3367,Beaches,4.0,2
3367,Points of Interest & Landmarks,4.0,1
3368,Religious Sites,5.0,1
3369,Beaches,5.0,1
3373,Religious Sites,4.0,1
3374,Nature & Wildlife Areas,3.0,1
3376,Water Parks,5.0,1
3378,Points of Interest & Landmarks,5.0,2
3384,Beaches,3.0,1
3386,Beaches,3.0,1
3386,Nature & Wildlife Areas,4.0,1
3386,Religious Sites,4.0,1
3387,History Museums,4.285714285714286,7
3388,Water Parks,5.0,2
3390,Water Parks,5.0,2
3401,Volcanos,5.0,1
3402,Beaches,5.0,1
3402,Nature & Wildlife Areas,5.0,1
3402,Points of Interest & Landmarks,5.0,1
3402,Religious Sites,4.0,3
3403,Beaches,4.0,1
3409,Water Parks,5.0,1
3413,Religious Sites,3.0,1
3414,Points of Interest & Landmarks,5.0,1
3415,Religious Sites,4.0,1
3415,Water Parks,5.0,1
3416,Religious Sites,5.0,1
3418,Nature & Wildlife Areas,2.0,1
3420,Beaches,5.0,1
3423,Beaches,2.0,1
3425,Beaches,1.0,1
3430,Beaches,4.0,1
3431,Nature & Wildlife Areas,5.0,1
3431,Water Parks,4.0,1
3432,Beaches,3.5,2
3441,Nature & Wildlife Areas,5.0,2
3445,Beaches,5.0,1
3447,Water Parks,4.0,2
3448,Beaches,5.0,1
3450,Nature & Wildlife Areas,5.0,1
3455,Nature & Wildlife Areas,4.0,1
3455,Points of Interest & Landmarks,5.0,1
3456,Beaches,3.5,2
3456,Nature & Wildlife Areas,4.0,2
3457,Beaches,4.0,1
3458,Water Parks,5.0,2
3460,Religious Sites,2.0,1
3461,Beaches,4.0,1
3461,Water Parks,4.0,1
3464,Beaches,5.0,1
3465,Water Parks,5.0,1
3466,Nature & Wildlife Areas,5.0,1
3466,Religious Sites,5.0,1
3466,Waterfalls,3.0,1
3467,Beaches,5.0,1
3468,Nature & Wildlife Areas,5.0,1
3468,Points of Interest & Landmarks,5.0,1
3473,Beaches,5.0,1
